PROLIFIC_ID,Consent,nationality,country,resident,FFQ_1,FFQ_2,FFQ_3,FFQ_4,FFQ_5,FFQ_6,FFQ_7,FFQ_8,FFQ_9,FFQ_10,FFQ_11,FFQ_12,FFQ_13,FFQ_14,FFQ_15,interest_T1,attitude_T1,intentionuni_T1,intentionbi_T1,cons_now_perc,cons_next_perc,cons_six_perc,man_check,politics,age,gender,veg,condition,format,norm_info,interest_T2,attitude_T2,intentionuni_T2,intentionbi_T2,FFQ_T2_1,FFQ_T2_2,FFQ_T2_3,FFQ_T2_4,FFQ_T2_5,FFQ_T2_6,FFQ_T2_7,FFQ_T2_8,FFQ_T2_9,FFQ_T2_10,FFQ_T2_11,FFQ_T2_12,FFQ_T2_13,FFQ_T2_14,FFQ_T2_15,think_reduce,why_think,active_reduce,cons_proj,cons_proj_c,FFQ_T1_meat,genderbi,age_c,prob_time,read_time,complete
U5RxVbuWzT,"Yes, I am over 18 years old, and I consent to take part in this study",British,English,Yes,7,3,0,2,4,3,0,7,7,7,0,4,1,5,0,62,51,16,51,30,48,59,More people are eating less meat,4,39,Female,No,dy_text,text,dynamic,28,52,0,50,7,2,0,2,0,3,0,6,21,14,0,0,0,6,0,No,NA,No,45.666666666666664,4.43044444444444,12,Female,-0.41761174116077626,0,10.276,1
U5YshE8kCy,"Yes, I am over 18 years old, and I consent to take part in this study",British,English,Yes,3,4,0,1,1,1,0,1,14,14,1,1,0,2,0,51,53,50,45,43,40,70,People are eating about the same amount of meat,2,31,Male,No,st_graph,visual,static,65,59,61,61,4,2,0,0,0,1,0,0,14,14,2,1,0,3,0,Yes,More fruit and heat,Yes,51,9.763777777777776,7,Male,-8.417611741160776,1,2.001,1
u6dn5POiW2,"Yes, I am over 18 years old, and I consent to take part in this study",Chinese,NA,Yes,7,2,1,3,1,1,0,5,7,6,1,1,0,6,0,8,49,51,50,12,13,13,People are eating about the same amount of meat,3,19,Male,No,dy_graph,visual,dynamic,2,47,27,49,7,5,5,5,4,4,2,5,7,7,0,0,0,6,0,No,I keep my diet the same,No,12.666666666666666,-28.56955555555556,8,Male,-20.417611741160776,1,2.009,1
u78bZeT98m,"Yes, I am over 18 years old, and I consent to take part in this study",British,English,Yes,28,3,0,1,3,0,0,2,1,1,0,0,0,21,0,75,83,62,73,75,86,86,People are eating about the same amount of meat,2,56,Female,No,none,none,none,56,55,58,66,14,3,0,0,3,2,0,3,2,1,0,3,0,21,0,No,Because I have had quick sandwiches and used food close to expiry date to prevent wastage.,No,82.33333333333333,41.097111111111104,7,Female,16.582388258839224,0,10.696,1
U8o1hcVpff,"Yes, I am over 18 years old, and I consent to take part in this study",British,English,Yes,28,4,0,1,0,1,0,1,3,7,0,0,0,7,0,22,23,0,50,10,15,50,More people are eating less meat,3,25,Male,No,none,none,none,59,66,55,42,21,3,0,1,0,1,0,1,3,5,0,0,0,5,0,No,"Genuinely, because I had completed a shop and had food to get through. So it was more based on my opinions from the week before I completed the first study.",No,25,-16.236222222222224,6,Male,-14.417611741160776,0,3.406,1
u9mrn8mq6R,"Yes, I am over 18 years old, and I consent to take part in this study",British,English,Yes,4,3,0,1,1,1,1,1,1,3,3,0,1,5,5,11,13,2,60,33,38,40,People are eating about the same amount of meat,4,36,Male,No,dy_text,text,dynamic,13,10,18,61,2,2,0,0,3,1,0,1,1,3,1,1,0,3,7,No,I haven't,No,37,-4.236222222222224,7,Male,-3.4176117411607763,0,38.811,1
u9RYAitnbg,"Yes, I am over 18 years old, and I consent to take part in this study",British,English,Yes,6,4,0,0,5,14,7,21,1,28,3,7,1,21,0,39,17,26,52,46,56,75,More people are eating less meat,5,47,Female,No,dy_graph,visual,dynamic,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,59,17.763777777777776,30,Female,7.582388258839224,0,24.367,0
uacGtNKsOr,"Yes, I am over 18 years old, and I consent to take part in this study",British,Scottish,Yes,7,2,0,3,1,1,1,0,7,7,7,2,0,7,0,89,85,91,36,40,45,55,More people are eating less meat,3,42,Male,No,dy_text,text,dynamic,82,70,82,47,7,1,0,2,1,1,0,0,7,7,7,2,0,5,0,Yes,I have not eaten meat with any breakfast or lunch this past week,No,46.666666666666664,5.43044444444444,8,Male,2.5823882588392237,0,14.273,1
UAmvHf98Hx,"Yes, I am over 18 years old, and I consent to take part in this study",British,English,Yes,7,4,3,0,3,2,0,1,0,2,2,0,0,2,0,54,75,73,36,20,25,40,More people are eating less meat,3,34,Male,No,dy_graph,visual,dynamic,51,63,70,33,7,4,3,0,1,1,0,1,2,3,0,2,2,4,0,No,NA,No,28.333333333333332,-12.902888888888892,12,Male,-5.417611741160776,0,45.689,1
uBWi69cuaf,"Yes, I am over 18 years old, and I consent to take part in this study",British,Scottish,Yes,5,4,0,2,1,1,0,3,7,14,7,7,0,7,7,79,82,98,42,16,28,44,More people are eating less meat,2,26,Female,No,none,none,none,64,69,81,55,3,3,0,0,1,0,0,2,7,14,14,7,0,14,2,Yes,It has been hot so I've been eating more salads and fewer hot meals,No,29.333333333333332,-11.902888888888892,8,Female,-13.417611741160776,0,3.902,1
Uc706c32bu,"Yes, I am over 18 years old, and I consent to take part in this study",British,English,Yes,14,3,0,2,0,1,0,1,7,7,0,0,1,5,0,43,87,33,72,37,42,67,More people are eating less meat,1,39,Female,No,dy_text,text,dynamic,55,69,74,71,6,2,0,2,0,1,0,0,14,7,0,0,2,7,0,No,I think i maintained my regular diet,No,48.666666666666664,7.43044444444444,6,Female,-0.41761174116077626,0,22.753,1
uCUMgBsSTx,"Yes, I am over 18 years old, and I consent to take part in this study",British,English,Yes,2,4,0,1,3,1,0,1,3,2,0,0,2,4,5,51,60,49,75,24,37,35,More people are eating less meat,4,38,Male,No,st_graph,visual,static,32,50,47,28,0,4,1,1,3,2,2,1,2,0,0,2,3,3,5,No,Its been a  regular balance,No,32,-9.236222222222224,9,Male,-1.4176117411607763,0,7.988,1
ueGlM5XEE7,"Yes, I am over 18 years old, and I consent to take part in this study",British,English,Yes,7,2,0,1,3,2,0,1,2,3,0,0,0,14,0,29,52,19,51,33,51,77,More people are eating less meat,3,24,Female,No,dy_text,text,dynamic,11,44,17,52,14,2,0,1,3,2,1,0,2,5,0,0,0,14,1,No,NA,No,53.666666666666664,12.43044444444444,8,Female,-15.417611741160776,0,15.115,1
UffI9hq41h,"Yes, I am over 18 years old, and I consent to take part in this study",British,Scottish,Yes,7,0,0,0,0,0,0,4,4,6,2,2,4,7,1,100,100,100,22,30,40,71,More people are eating less meat,4,31,Female,No,st_graph,visual,static,28,100,86,61,7,1,0,1,0,0,0,5,4,7,3,1,3,7,0,No,I had a chicken sandwich that I wouldn’t normally have had.,No,47,5.763777777777776,0,Female,-8.417611741160776,0,18.041,1
ufgmLaJEK0,"Yes, I am over 18 years old, and I consent to take part in this study",British,Scottish,Yes,14,3,0,3,3,1,1,3,7,7,1,1,0,6,0,29,38,23,71,40,56,80,Fewer people are eating less meat,2,21,Male,No,none,none,none,0,41,35,33,14,5,0,2,1,2,0,3,5,5,1,1,0,7,0,No,Because I ate red meat last night.,No,58.666666666666664,17.43044444444444,11,Male,-18.417611741160776,0,10.288,1
uFHxcRVXCg,"Yes, I am over 18 years old, and I consent to take part in this study",British,English,Yes,14,6,1,2,1,1,0,6,4,5,0,1,0,3,0,41,65,57,51,23,37,55,More people are eating less meat,3,22,Female,No,dy_text,text,dynamic,30,61,50,54,3,3,0,1,0,1,0,0,2,2,0,0,0,14,0,Yes,Parents were away so I have been feeding myself,No,38.333333333333336,-2.9028888888888886,11,Female,-17.417611741160776,0,15.545,1
UflaWgQiKI,"Yes, I am over 18 years old, and I consent to take part in this study",British,English,Yes,7,7,4,1,7,4,2,7,21,7,0,2,0,7,0,52,81,53,50,35,35,45,More people are eating less meat,2,34,Other,No,dy_graph,visual,dynamic,35,67,48,55,14,2,0,0,3,4,0,3,21,14,0,1,0,4,0,No,I dont,No,38.333333333333336,-2.9028888888888886,25,NA,-5.417611741160776,0,21.055,1
uGMkcB7Jij,"Yes, I am over 18 years old, and I consent to take part in this study",British,English,Yes,1,2,0,0,0,0,0,0,7,7,0,0,7,5,7,100,100,100,16,38,43,84,More people are eating less meat,2,23,Male,No,st_graph,visual,static,49,100,100,18,2,2,0,0,0,0,0,0,7,6,0,2,3,3,4,Yes,feel gross eating it,No,55,13.763777777777776,2,Male,-16.417611741160776,0,17.459,1
UH57dp0Fcl,"Yes, I am over 18 years old, and I consent to take part in this study",British,English,Yes,5,4,1,2,2,1,0,4,21,21,3,1,1,14,3,89,77,85,64,50,60,76,More people are eating less meat,5,32,Female,No,st_graph,visual,static,100,81,98,50,21,3,1,1,1,0,0,3,21,21,5,2,1,14,1,No,I’m currently pregnant and eating what I fancy at the time but I am very interested in eating less meat.,No,62,20.763777777777776,10,Female,-7.417611741160776,0,34.243,1
uHBUe3KPtI,"Yes, I am over 18 years old, and I consent to take part in this study",British,English,Yes,2,6,0,0,4,4,1,1,1,14,2,1,0,21,1,29,54,50,50,39,41,50,More people are eating less meat,2,25,Female,No,dy_graph,visual,dynamic,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,43.333333333333336,2.0971111111111114,15,Female,-14.417611741160776,0,97.66,0
uID3u0U382,"Yes, I am over 18 years old, and I consent to take part in this study",British,English,Yes,7,2,0,2,0,1,1,4,7,21,6,6,7,21,0,54,69,55,41,30,50,80,More people are eating less meat,3,50,Female,No,st_text,text,static,51,74,55,51,21,3,0,1,0,1,1,7,14,21,7,4,0,21,0,Yes,In the mood for eating slightly lighter meals due to warmer weather,No,53.333333333333336,12.097111111111111,6,Female,10.582388258839224,0,9.014,1
Uie6kZP3tY,"Yes, I am over 18 years old, and I consent to take part in this study",British,English,Yes,1,3,5,4,1,1,0,7,5,7,14,1,1,3,21,73,91,74,50,32,34,56,More people are eating less meat,4,32,Male,No,dy_graph,visual,dynamic,64,81,74,68,1,2,6,2,0,1,0,7,7,7,5,2,2,3,14,No,NA,No,40.666666666666664,-0.56955555555556,14,Male,-7.417611741160776,0,18.106,1
uIFiWXvhzZ,"Yes, I am over 18 years old, and I consent to take part in this study",Ghanaian,NA,Yes,7,5,2,3,1,2,0,2,5,3,1,2,0,3,0,0,19,0,70,34,37,40,More people are eating less meat,5,29,Female,No,dy_graph,visual,dynamic,0,0,0,77,6,4,1,2,0,0,0,2,4,2,2,1,0,4,0,No,I am trying to gain weight,No,37,-4.236222222222224,13,Female,-10.417611741160776,0,15.599,1
uIhcjYC8yc,"Yes, I am over 18 years old, and I consent to take part in this study",British,English,Yes,3,2,0,1,0,0,0,2,3,3,0,1,0,3,0,91,93,91,31,17,27,46,More people are eating less meat,4,43,Male,No,none,none,none,91,85,81,43,4,2,0,1,0,0,0,2,4,4,0,1,0,2,0,Yes,I haven't eaten as much,Yes,30,-11.236222222222224,3,Male,3.5823882588392237,0,4.459,1
uIOIUAx93l,"Yes, I am over 18 years old, and I consent to take part in this study",British,Scottish,Yes,14,5,0,0,2,2,0,2,7,7,0,0,0,4,0,51,51,28,51,52,49,48,More people are eating less meat,4,30,Female,No,none,none,none,20,53,51,51,21,2,0,0,1,1,0,6,4,3,0,0,0,2,0,No,NA,No,49.666666666666664,8.43044444444444,9,Female,-9.417611741160776,0,3.516,1
uj5ZeLc0EW,"Yes, I am over 18 years old, and I consent to take part in this study",British,English,Yes,7,4,0,0,0,0,2,7,7,2,2,1,0,7,0,8,20,8,63,25,30,35,People are eating about the same amount of meat,3,42,Female,No,st_graph,visual,static,26,21,9,66,7,4,0,0,0,0,2,7,6,4,0,0,0,7,0,No,NA,No,30,-11.236222222222224,6,Female,2.5823882588392237,0,20.46,1
Ulb1zAQyfp,"Yes, I am over 18 years old, and I consent to take part in this study",British,English,Yes,7,5,0,3,4,4,1,3,3,3,1,1,0,3,1,61,61,64,43,33,43,47,People are eating about the same amount of meat,4,32,Male,No,st_graph,visual,static,50,67,52,64,7,3,0,2,1,3,2,2,4,4,0,3,1,6,3,No,Its stayed constant but ihavent reduced,No,41,-0.23622222222222433,17,Male,-7.417611741160776,0,10.854,1
ulEyzd6Oi7,"Yes, I am over 18 years old, and I consent to take part in this study",British,Scottish,Yes,4,4,0,3,2,3,0,1,21,14,1,1,0,7,0,15,27,0,87,55,60,80,People are eating about the same amount of meat,3,27,Female,No,st_graph,visual,static,12,42,15,88,5,3,0,2,1,2,0,0,14,14,1,1,0,4,0,No,My diet doesnt change much,No,65,23.763777777777776,12,Female,-12.417611741160776,0,19.287,1
uLnCCp8pLN,"Yes, I am over 18 years old, and I consent to take part in this study",British,English,Yes,4,3,0,2,1,2,0,2,14,21,4,3,1,6,0,24,42,24,50,35,40,50,Fewer people are eating less meat,3,22,Male,No,st_graph,visual,static,27,23,39,51,5,3,0,2,1,2,0,2,21,14,2,1,0,6,0,No,I did not reduce my meat consumption,No,41.666666666666664,0.43044444444443997,8,Male,-17.417611741160776,0,11.665,1
UO8fWB9BNv,"Yes, I am over 18 years old, and I consent to take part in this study",British,English,Yes,14,1,0,1,1,0,0,3,2,14,0,2,1,14,0,24,54,46,72,30,70,68,More people are eating less meat,2,37,Female,No,none,none,none,56,54,53,73,7,1,0,0,1,1,0,3,4,7,0,0,0,5,0,No,I don’t eat much meat anyway,No,56,14.763777777777776,3,Female,-2.4176117411607763,0,4.299,1
uobIFxoeXZ,"Yes, I am over 18 years old, and I consent to take part in this study",British,English,Yes,4,0,0,1,0,0,0,1,0,0,0,0,3,0,0,100,9,100,4,10,20,30,More people are eating less meat,4,45,Female,Yes,st_text,text,static,99,6,100,5,5,0,0,1,0,0,0,2,1,1,0,0,4,0,0,Yes,Because I don't eat meat in my diet,Yes,20,-21.236222222222224,1,Female,5.582388258839224,1,4.39,1
uPv364oHEE,"Yes, I am over 18 years old, and I consent to take part in this study",British,English,Yes,7,7,0,3,1,0,0,0,7,7,0,0,1,1,1,50,51,50,50,20,30,35,More people are eating less meat,4,26,Female,No,st_graph,visual,static,37,52,24,51,6,4,0,3,0,0,0,0,7,6,0,0,0,1,0,No,i didn't change the amount i eat,No,28.333333333333332,-12.902888888888892,11,Female,-13.417611741160776,0,19.246,1
UR2Vj1X3sj,"Yes, I am over 18 years old, and I consent to take part in this study",British,Welsh,Yes,4,1,0,1,2,0,0,2,6,6,0,7,0,14,0,0,49,52,51,38,67,75,More people are eating less meat,2,35,Other,No,dy_text,text,dynamic,36,58,50,50,4,0,0,2,2,0,0,0,4,5,0,3,0,3,0,Yes,i've barely had an appetite all week,No,60,18.763777777777776,4,NA,-4.417611741160776,0,14.055,1
UrwWbKE1Lw,"Yes, I am over 18 years old, and I consent to take part in this study",British,Welsh,Yes,28,4,2,2,2,1,1,3,21,14,3,2,0,4,0,62,83,29,63,28,49,68,More people are eating less meat,4,61,Female,No,st_text,text,static,63,81,24,62,21,4,2,1,1,2,2,4,14,21,21,2,0,14,0,No,Kept to my usual diet,No,48.333333333333336,7.097111111111111,12,Female,21.582388258839224,0,20.451,1
UrxL4KhmjK,"Yes, I am over 18 years old, and I consent to take part in this study",British,English,Yes,7,0,0,0,0,0,0,0,0,0,7,0,0,7,0,33,32,83,34,30,40,60,More people are eating less meat,4,48,Male,No,st_text,text,static,100,100,100,17,0,2,0,0,0,0,0,7,0,0,7,0,0,7,0,No,I went into McDonald twice this week for beef burger and a chicken burger when a normally don't do that,Yes,43.333333333333336,2.0971111111111114,0,Male,8.582388258839224,0,53.941,1
USsHfsmM2X,"Yes, I am over 18 years old, and I consent to take part in this study",British,English,Yes,14,3,1,2,0,1,0,3,7,6,0,1,0,6,0,91,77,76,24,67,39,49,More people are eating less meat,4,44,Female,No,st_text,text,static,74,76,77,33,5,3,0,2,0,1,0,3,7,21,2,2,0,7,0,Yes,More aware of consumption.,No,51.666666666666664,10.43044444444444,7,Female,4.582388258839224,0,17.107,1
UStHGpwRGM,"Yes, I am over 18 years old, and I consent to take part in this study",British,English,Yes,4,4,0,1,2,2,2,1,4,7,1,1,0,6,0,50,50,49,50,30,36,40,People are eating about the same amount of meat,1,42,Male,No,st_graph,visual,static,30,66,39,52,6,5,0,2,1,3,0,3,5,7,1,2,2,6,0,No,had normal meal roation for the week,No,35.333333333333336,-5.902888888888889,11,Male,2.5823882588392237,0,45.538,1
ut3M9qvwc1,"Yes, I am over 18 years old, and I consent to take part in this study",British,English,Yes,7,2,0,1,1,2,0,3,7,14,4,2,0,7,0,100,53,100,31,60,64,75,More people are eating less meat,3,38,Female,No,none,none,none,96,76,100,31,14,1,0,2,1,1,0,1,7,21,3,3,0,5,0,No,I intended to eat less but ended up getting lazy and just eating what everyone else was having rather than cooking for myself.,Yes,66.33333333333333,25.097111111111104,6,Female,-1.4176117411607763,0,3.802,1
uTBxfHMWAB,"Yes, I am over 18 years old, and I consent to take part in this study",British,English,Yes,7,1,0,1,0,0,0,1,5,14,2,2,0,4,0,53,82,96,47,33,33,33,More people are eating less meat,2,40,Female,No,st_text,text,static,84,90,93,33,7,1,0,1,0,0,0,2,7,7,0,3,0,4,0,Yes,Because most of my meals this week were naturally vegetarian and I didn't buy many meat products in my weekly shop.,Yes,33,-8.236222222222224,2,Female,0.5823882588392237,0,11.303,1
UtO5vymzZl,"Yes, I am over 18 years old, and I consent to take part in this study",British,English,Yes,14,2,0,2,2,2,1,3,4,14,7,3,2,0,0,0,17,0,50,16,22,22,More people are eating less meat,7,56,Female,No,dy_graph,visual,dynamic,0,0,0,0,14,2,0,2,2,0,1,3,3,4,7,0,0,14,0,Yes,I couldn't be bothered to prepare proper meals this week,No,20,-21.236222222222224,9,Female,16.582388258839224,0,18.502,1
UuPxs6xkUg,"Yes, I am over 18 years old, and I consent to take part in this study",British,English,Yes,4,3,1,2,2,2,0,2,1,1,0,0,0,3,0,11,50,0,69,33,35,42,People are eating about the same amount of meat,4,54,Female,No,dy_text,text,dynamic,1,52,0,67,2,2,0,0,0,2,0,1,1,1,0,0,0,4,0,No,NA,No,36.666666666666664,-4.56955555555556,10,Female,14.582388258839224,1,2.339,1
uvNz3ceM34,"Yes, I am over 18 years old, and I consent to take part in this study",British,English,Yes,14,5,3,1,2,4,1,7,14,14,3,7,0,14,0,28,74,12,50,33,46,63,More people are eating less meat,3,44,Male,No,st_graph,visual,static,73,75,77,58,14,3,0,1,1,2,1,14,21,14,3,4,0,21,0,No,I am holiday so I ate more than usual,No,47.333333333333336,6.097111111111111,16,Male,4.582388258839224,0,10.47,1
UwbSm2IFtC,"Yes, I am over 18 years old, and I consent to take part in this study",British,Scottish,Yes,7,1,0,2,1,0,0,4,3,5,2,1,2,5,0,75,88,87,41,29,50,64,More people are eating less meat,2,36,Male,No,st_graph,visual,static,72,80,100,33,5,1,0,3,2,1,0,3,2,6,2,2,1,6,0,Yes,I ate vegetarian meals more often than usual,No,47.666666666666664,6.43044444444444,4,Male,-3.4176117411607763,0,10.354,1
uWeVxZsuvg,"Yes, I am over 18 years old, and I consent to take part in this study",British,English,Yes,21,3,0,2,3,4,1,7,5,14,1,3,0,21,0,69,20,70,38,40,25,60,More people are eating less meat,4,54,Male,No,st_graph,visual,static,59,69,62,43,14,3,0,2,0,1,0,14,21,14,2,2,0,21,0,Yes,Have made effort to eat less,Yes,41.666666666666664,0.43044444444443997,13,Male,14.582388258839224,0,23.54,1
Uwl2ETgi2f,"Yes, I am over 18 years old, and I consent to take part in this study",British,Scottish,Yes,3,3,1,1,1,1,0,0,7,7,1,1,0,3,0,2,54,2,65,47,78,53,More people are eating less meat,3,39,Female,No,dy_text,text,dynamic,11,54,54,65,7,4,0,1,0,0,0,2,7,14,0,3,0,4,0,No,NA,No,59.333333333333336,18.09711111111111,7,Female,-0.41761174116077626,0,17.6,1
uwLtWGeNQI,"Yes, I am over 18 years old, and I consent to take part in this study",British,English,Yes,0,7,0,0,3,0,0,3,2,7,1,0,0,4,0,26,51,13,49,25,35,45,More people are eating less meat,2,31,Male,No,none,none,none,52,66,23,50,14,6,0,0,2,0,1,3,1,7,0,0,0,4,0,No,I haven't made any effort to and my eating habits have remained the same. My appetite isn't great at the best of times and I'm underweight so I can't really afford to eat less meat. I have thought about eating meat alternatives but they are generally more expensive and I can't afford it. I,No,35,-6.236222222222224,10,Male,-8.417611741160776,0,2.407,1
Ux2XykCwsk,"Yes, I am over 18 years old, and I consent to take part in this study",British,English,Yes,14,3,1,1,0,2,0,2,14,14,0,0,0,6,0,45,73,75,73,42,61,76,More people are eating less meat,3,48,Female,No,st_graph,visual,static,46,81,66,84,5,3,1,0,0,3,0,1,7,7,2,0,0,4,0,No,Not sure,No,59.666666666666664,18.43044444444444,7,Female,8.582388258839224,0,9.384,1
UxiHHa2LE5,"Yes, I am over 18 years old, and I consent to take part in this study",British,English,Yes,7,3,5,3,1,0,0,1,7,6,0,2,0,21,0,34,55,21,51,33,41,55,More people are eating less meat,2,29,Male,No,dy_text,text,dynamic,0,51,1,52,7,2,0,2,2,0,0,1,7,6,0,2,0,14,0,No,My diet has been broadly the same as last week.,No,43,1.7637777777777757,12,Male,-10.417611741160776,0,10.498,1
UXwo8pe496,"Yes, I am over 18 years old, and I consent to take part in this study",British,English,Yes,4,0,0,2,0,1,0,3,6,7,5,4,0,6,0,65,75,75,35,42,55,69,More people are eating less meat,2,62,Male,No,dy_graph,visual,dynamic,48,39,58,46,1,0,0,1,1,1,0,3,4,4,1,3,0,6,1,No,It was what I had in to eat and as my money was tight I had to use it.,Yes,55.333333333333336,14.097111111111111,3,Male,22.582388258839224,0,123.829,1
UYJaPI8pQN,"Yes, I am over 18 years old, and I consent to take part in this study",British,English,Yes,5,3,2,2,2,3,0,6,4,6,2,3,0,5,0,15,93,5,50,34,45,76,People are eating about the same amount of meat,3,57,Female,No,st_graph,visual,static,9,12,1,49,3,4,0,0,0,4,0,5,5,5,1,1,0,2,0,No,I tend to eat same foods and last week was no exception,No,51.666666666666664,10.43044444444444,12,Female,17.582388258839224,0,21.049,1
V1X8jPgBJF,"Yes, I am over 18 years old, and I consent to take part in this study",British,English,Yes,3,0,0,0,0,0,0,0,4,2,2,3,4,4,5,100,99,100,50,45,56,69,More people are eating less meat,2,26,Female,Yes,dy_text,text,dynamic,100,99,100,51,4,0,0,0,0,0,0,0,5,6,4,4,4,5,6,Yes,I don't eat meat so it was no different,No,56.666666666666664,15.43044444444444,0,Female,-13.417611741160776,0,8.613,1
V1ZUh5rqBU,"Yes, I am over 18 years old, and I consent to take part in this study",British,English,Yes,7,5,1,2,0,1,0,2,7,7,3,1,1,5,1,50,47,48,43,59,62,70,More people are eating less meat,4,40,Female,No,none,none,none,53,48,49,42,14,6,0,2,0,1,0,2,3,14,0,1,0,4,0,Yes,I intentionally made 2 veggie meals,No,63.666666666666664,22.43044444444444,9,Female,0.5823882588392237,0,5.336,1
V4hFWdSmJp,"Yes, I am over 18 years old, and I consent to take part in this study",British,English,Yes,14,3,0,1,1,2,0,2,7,7,0,3,4,14,0,67,70,63,50,19,22,36,More people are eating less meat,3,28,Male,No,st_graph,visual,static,67,69,61,50,14,3,0,1,3,2,0,2,4,5,0,3,2,14,0,No,"I don't think I did, did't put any real effort in.",No,25.666666666666668,-15.569555555555556,7,Male,-11.417611741160776,0,39.4,1
V4kIrNKq2s,"Yes, I am over 18 years old, and I consent to take part in this study",British,English,Yes,14,2,0,0,2,1,2,3,2,6,0,2,1,7,1,79,48,76,35,50,53,65,More people are eating less meat,4,44,Male,No,st_graph,visual,static,68,43,71,50,14,2,0,0,2,1,0,2,3,4,0,2,1,4,1,Yes,Hot weather I’ve eaten less,Yes,56,14.763777777777776,7,Male,4.582388258839224,0,13.036,1
v4vXmQECnF,"Yes, I am over 18 years old, and I consent to take part in this study",British,English,Yes,5,1,0,1,0,4,0,3,14,6,1,4,0,6,0,38,30,20,51,35,40,45,More people are eating less meat,4,24,Female,No,st_text,text,static,42,57,49,51,7,2,0,1,0,4,0,6,14,5,2,3,6,7,0,No,can't think of any difference I ate this week compared to last.,No,40,-1.2362222222222243,6,Female,-15.417611741160776,0,18.167,1
